name,product_url,image_url,size,ean,sku,rrp
Carplan De Icer Trigger,https://www.deebee.co.uk/product/id/446283/barcode/5010373039250/carplan-de-icer-trigger,https://www.dbstatic.co.uk/assets/products/small/501037/5010373039250.jpg,12 x 500ML,5010373039250,446283,£2.99
Carplan Super De Icer,https://www.deebee.co.uk/product/id/789476/barcode/5010373894965/carplan-super-de-icer,https://www.dbstatic.co.uk/assets/products/small/501037/5010373894965.jpg,12 x 600ML,5010373894965,789476,£2.99
De Icer,https://www.deebee.co.uk/product/id/695404/de-icer,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 300ML,,695404,£1.29
Ry Thermal Till Rolls 80x68,https://www.deebee.co.uk/product/id/854988/barcode/5011581070547/ry-thermal-till-rolls-80x68,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 6PK,5011581070547,854988,Login Required
Ultratape Large Polypropylene Twine,https://www.deebee.co.uk/product/id/600796/barcode/5027785808787/ultratape-large-polypropylene-twine,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x SGL,5027785808787,600796,Login Required
Re-Scan Till Receipt Rolls 80x80,https://www.deebee.co.uk/product/id/450180/barcode/4501804501800/re-scan-till-receipt-rolls-80x80,https://www.dbstatic.co.uk/assets/products/small/450180/4501804501800.jpg,1 x 20PK,4501804501800,450180,Login Required
Todays Pre-Printed Shelf Edge Label (21 Per Sheet),https://www.deebee.co.uk/product/id/450168/barcode/4501684501686/todays-pre-printed-shelf-edge-label-21-per-sheet,https://www.dbstatic.co.uk/assets/products/small/450168/4501684501686.jpg,1 x 250,4501684501686,450168,Login Required
westland New Horizon All Plant Compost,https://www.deebee.co.uk/product/id/819977/barcode/5023377007453/westland-new-horizon-all-plant-compost,https://www.dbstatic.co.uk/assets/products/small/502337/5023377007453_T0.jpg,1 x 20LTR,5023377007453,819977,£3.99
Rescan Hot Deals 4 Per A4,https://www.deebee.co.uk/product/id/450145/barcode/4501454501458/rescan-hot-deals-4-per-a4,https://www.dbstatic.co.uk/assets/products/small/450145/4501454501458.jpg,1 x EACH,4501454501458,450145,Login Required
Rescan Hot Deals A4,https://www.deebee.co.uk/product/id/450116/barcode/4501164501168/rescan-hot-deals-a4,https://www.dbstatic.co.uk/assets/products/small/450116/4501164501168.jpg,1 x EACH,4501164501168,450116,£10.00
Ultratape Brown Parcel Tape 48mmx40m,https://www.deebee.co.uk/product/id/600767/barcode/5027785801306/ultratape-brown-parcel-tape-48mmx40m,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 6 ROLL,5027785801306,600767,£5.99
Rescan Hot Deals 8 Per A4,https://www.deebee.co.uk/product/id/450122/barcode/4501224501220/rescan-hot-deals-8-per-a4,https://www.dbstatic.co.uk/assets/products/small/450122/4501224501220.jpg,1 x EACH,4501224501220,450122,£10.00
Rescan Plain Labels,https://www.deebee.co.uk/product/id/450151/rescan-plain-labels,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x EACH,,450151,Login Required
